%time,field.header.seq,field.header.stamp,field.header.frame_id
12125204000000,835,12125204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12125404000000,836,12125404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12125604000000,837,12125604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12125804000000,838,12125804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12126004000000,839,12126004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12126204000000,840,12126204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12126405000000,841,12126404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12126605000000,842,12126605000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12126804000000,843,12126804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12127004000000,844,12127004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12127204000000,845,12127204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12127404000000,846,12127404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12127604000000,847,12127604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12127804000000,848,12127804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12128004000000,849,12128004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12128205000000,850,12128204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12128405000000,851,12128405000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12128604000000,852,12128604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12128805000000,853,12128805000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12129005000000,854,12129005000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12129204000000,855,12129204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12129404000000,856,12129404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12129605000000,857,12129605000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12129804000000,858,12129804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12130005000000,859,12130004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12130205000000,860,12130205000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12130404000000,861,12130404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12130604000000,862,12130604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12130804000000,863,12130804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12131004000000,864,12131004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12131204000000,865,12131204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12131404000000,866,12131404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12131604000000,867,12131604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12131805000000,868,12131805000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12132004000000,869,12132004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12132204000000,870,12132204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12132404000000,871,12132404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12132604000000,872,12132604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12132807000000,873,12132807000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12133004000000,874,12133004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12133204000000,875,12133204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12133405000000,876,12133404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12133604000000,877,12133604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12133805000000,878,12133804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12134004000000,879,12134004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12134204000000,880,12134204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12134404000000,881,12134404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12134604000000,882,12134604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12134804000000,883,12134804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12135004000000,884,12135004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12135204000000,885,12135204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12135404000000,886,12135404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12135603000000,887,12135604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12135804000000,888,12135804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12136004000000,889,12136004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12136204000000,890,12136204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12136404000000,891,12136404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12136604000000,892,12136604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12136805000000,893,12136805000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12137004000000,894,12137004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12137204000000,895,12137204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
